buildings,V1,V2,V3
B1021,-87.51856400492812,32.4548579338809,7.821110573595078
B1022,-87.51969450000001,32.4550135,7.613078127252027
B1023,-87.5190781016143,32.45504292017525,7.613116684645277
B1024,-87.51872632291042,32.45513311472407,11.152914627266743
B1025,-87.52080469110226,32.45519037211155,7.383433369265898
B1026,-87.52169977833097,32.45519004227337,2.845677467613035
B1027,-87.519274,32.455217999999995,3.969875021668556
B1028,-87.52160729935291,32.45522360262663,11.181982920788267
B1029,-87.51837551805075,32.45528350463344,7.481504337393519
B1030,-87.5222045,32.4552965,6.719117964949765
B1031,-87.52109484152092,32.45531760699629,6.711153196076248
B1032,-87.51938773635379,32.45556871589093,6.921544742337795
B1033,-87.518212,32.4555885,7.763788934625985
B1034,-87.5214419458047,32.45559426412164,4.706163720332699
B1035,-87.51961716457535,32.45580537762361,7.057491736696703
B1036,-87.51833857776553,32.45584255812061,9.206716885203894
B1037,-87.5190625,32.455846,4.8383294116667805
B1038,-87.5188087214769,32.45604707950499,14.482639715257035
B1039,-87.51798753536455,32.45608820428374,11.291200006861205
B1040,-87.5176895,32.456172499999994,5.027898273512735
B1041,-87.51414158611216,32.455537627741855,19.032295198335422
B1042,-87.51321429112495,32.455558152108296,16.85578195611494
B1043,-87.5118838436831,32.455571365738756,11.906232469411172
B1044,-87.51248210341195,32.45575436342443,9.169075837060953
B1045,-87.51186172373565,32.45578833954348,9.723825485244156
B1046,-87.51400924574764,32.45599659963404,13.872694331699918
B1047,-87.51245377026086,32.45605010394772,8.349468086508328
B1048,-87.51200924428585,32.456253958734095,1.7298961150986703
B1049,-87.51250061758287,32.45637647072061,21.14270717513808
B1050,-87.51111605459975,32.45636218879528,13.575629866040178
B1051,-87.509654,32.45338650000001,20.36039199134145
B1052,-87.50919850000001,32.45341050000001,4.356215797908902
B1053,-87.5087615,32.453662,21.8676632109552
B1054,-87.5082391553934,32.45368556917805,17.936609300179924
B1055,-87.51026179375913,32.45373241756469,13.930770082643797
B1056,-87.50967275162418,32.4537546147938,20.273465540135327
B1057,-87.50915374826272,32.45377889643578,16.779827943608325
B1058,-87.50810849999999,32.45754,9.929011480696268
B1059,-87.50868953287164,32.45859499125347,27.005174859663043
B1060,-87.49581188157507,32.44243724691514,8.551780588642622
B1061,-87.4963125,32.442448999999996,8.153084135921649
B1062,-87.49648839726771,32.44257824631305,3.3142028940145796
B1063,-87.49583796876956,32.442621346807236,6.328143702490016
B1064,-87.49631059036322,32.44275693966975,8.515256616583063
B1065,-87.50228612562492,32.44289448232076,14.837725931213186
B1066,-87.50296496686009,32.442910806922185,13.182251075130315
B1067,-87.49688750000001,32.44293600000001,8.818105702937773
B1068,-87.5019905,32.443072,7.252436185291932
B1069,-87.4963152498539,32.44319235670038,10.011954541483604
B1070,-87.49472927305779,32.44229103061615,3.7659161492748012
B1071,-87.49475889493792,32.44247424546323,5.469926707694992
B1072,-87.49474400000001,32.442638,5.6358787662908245
B1073,-87.49503506261664,32.442881249617244,8.05916609243585
B1074,-87.49506099999999,32.44308249999999,5.951293050859013
B1075,-87.4946294044976,32.44319068046058,16.992185889206485
B1076,-87.49474950000001,32.443620499999994,8.840225067613703
B1077,-87.49474095775578,32.44379877755775,9.552561111969357
B1078,-87.4947826804541,32.44411703945302,9.577958522410404
B1079,-87.49479761087375,32.44472369607104,6.451297523558438
B1080,-87.49686496692311,32.443201662163524,8.913797172588533
B1081,-87.49700739725861,32.443228745481996,2.206041024370902
B1082,-87.50238188884515,32.44402883460535,19.16818970389313
B1083,-87.49897863909067,32.44535017503511,11.84645613385175
B1084,-87.49965100000001,32.445355000000006,6.912930365210745
B1085,-87.4993909118413,32.44537198732803,19.298683305273894
B1086,-87.49895176772617,32.44548592502038,1.5447304567511655
B1087,-87.5007995,32.445502499999996,10.99058959663058
B1088,-87.50129972576246,32.445546551037275,5.434895440903055
B1089,-87.49878083950276,32.44555517228153,3.8920364218620636
B1090,-87.50276747065654,32.44556799787501,7.73213653318237
B1091,-87.50191689020859,32.445603365644644,14.203901753798329
B1092,-87.4990244467693,32.44563325323379,8.780099090564107
B1093,-87.50241099999998,32.445666,6.937632589332231
B1094,-87.50283200000001,32.445855,8.828422745064218
B1095,-87.50057408864242,32.44647473941458,37.044614965944234
B1096,-87.49993690311521,32.447539246782924,10.855232765619203
B1097,-87.49962436122878,32.44774009499361,89.67553549076254
B1098,-87.49971141667345,32.44815360103396,39.71021511630421
B1099,-87.502504,32.4484475,45.83968737523921
B1100,-87.506158,32.4489685,4.105444181890004
B1101,-87.5038565,32.448978999999994,32.27127271691754
B1102,-87.50757150000001,32.448980000000006,5.976433649665543
B1103,-87.50771750000001,32.448994,5.169594678443478
B1104,-87.50634769072511,32.449093381114686,15.23111570213515
B1105,-87.50311497493617,32.44921908456495,7.489900379200506
B1106,-87.50436430884244,32.44930996239533,14.154927931236763
B1107,-87.50759017236344,32.44930547395073,5.521268931249004
B1108,-87.50796655469577,32.449311276135454,7.538228546938017
B1109,-87.504655,32.44931999999999,6.8894144268785915
B1110,-87.4950375,32.4455465,12.106966315789133
B1111,-87.49159530960533,32.45046857420184,21.722829590662947
B1112,-87.49166105817875,32.450907265627116,23.848984814010407
B1113,-87.50178249999999,32.448494499999995,8.597153445608628
B1114,-87.50255452880711,32.448655786438486,11.522439975897395
B1115,-87.49966076481779,32.44876562730547,23.913726572633912
B1116,-87.50178397083062,32.44882425013934,194.19547460069714
B1117,-87.496022,32.458881500000004,13.641726397508037
B1118,-87.49576232603603,32.4590598410552,9.648868816681807
B1119,-87.51955369256294,32.45635303465148,13.761413745213389
B1120,-87.5191377882019,32.456401092187356,17.242754927027782
B1121,-87.51864898471733,32.45642673565266,6.462437310244637
B1122,-87.518252,32.45643549999999,12.58376358051758
B1123,-87.520362,32.456834,9.461899602907703
B1124,-87.5219384705689,32.45740564761301,7.594166555150452
B1125,-87.52380845700088,32.45238373794449,9.997637622535793
B1126,-87.5235047554645,32.45253993606558,3.9107550554332966
B1127,-87.52372249999999,32.452679,6.71981197205333
B1128,-87.52741842099539,32.45311411064293,13.497929608614543
B1129,-87.5242804688702,32.45394510535964,9.90494540560066
B1130,-87.52367611681555,32.45484757008232,5.083247145746249
B1131,-87.5233957603609,32.45516542559959,5.488101312475827
B1132,-87.52461148461269,32.455466159547164,9.882253585114832
B1133,-87.51205506422667,32.45641493866089,12.392105750107639
B1134,-87.51504489290862,32.45696152725502,14.1288502211882
B1135,-87.51173200000001,32.457006,10.916239555546309
B1136,-87.51215851978304,32.45755410884603,40.96147679474575
B1137,-87.51301884393091,32.4576654499179,11.817299036911763
B1138,-87.5115074635231,32.45900624355681,12.956776680323008
